appbytes,bytes,count,dstbytes,dstload,dstport,dstrate,duration,hops,intpkt,jitter,loss,maxsize,meansize,minsize,packets,pcr,ploss,protocol,rate,rtt,srcbytes,srcload,srcport,srcrate,srcrate,security
0,600,10,0,0.0,0,0.0,791.259705,15,0.0,0.0,0,60,60.0,60,10,-0.0,0.0,6,0.011374,0.0,600,6.066276,65535,0.011374,0.011374,1
768,1440,23,0,0.0,0,0.0,1537.764404,0,4585.601,0.0,0,60,60.0,60,24,1.0,0.0,2054,0.014957,0.0,1440,7.491395,0,0.014957,0.014957,0
1920,3600,30,0,0.0,0,0.0,1711.577637,0,865.502,172.905,0,60,60.0,60,60,1.0,0.0,2054,0.034471,0.0,3600,16.826582,0,0.034471,0.034471,0
288,540,4,120,0.787533,0,100000.0,1218.997192,0,0.011,0.0,0,120,120.0,120,9,0.555556,0.0,2054,0.006563,0.0,420,2.756364,0,0.004922,0.004922,0
0,180,3,0,0.0,17291,0.0,89.859886,17,0.0,0.0,0,60,60.0,60,3,-0.0,0.0,6,0.022257,0.0,180,16.024948,44813,0.022257,0.022257,1
0,180,3,0,0.0,17291,0.0,89.859886,17,0.0,0.0,0,60,60.0,60,3,-0.0,0.0,6,0.022257,0.0,180,16.024948,44813,0.022257,0.022257,1
1216,2280,37,0,0.0,0,0.0,1700.262939,0,1540.516,0.0,0,60,60.0,60,38,1.0,0.0,2054,0.021761,0.0,2280,10.727753,0,0.021761,0.021761,0
2720,5100,33,0,0.0,0,0.0,1782.417114,0,926.428,78.828,0,60,60.0,60,85,1.0,0.0,2054,0.047127,0.0,5100,22.890265,0,0.047127,0.047127,0
2400,4500,25,0,0.0,0,0.0,1682.356689,0,882.528,157.415,0,60,60.0,60,75,1.0,0.0,2054,0.043986,0.0,4500,21.398554,0,0.043986,0.043986,1
2400,4500,25,0,0.0,0,0.0,1682.356689,0,882.528,157.415,0,60,60.0,60,75,1.0,0.0,2054,0.043986,0.0,4500,21.398554,0,0.043986,0.043986,1
2720,5100,33,0,0.0,0,0.0,1789.466553,0,951.267,97.843,0,60,60.0,60,85,1.0,0.0,2054,0.046941,0.0,5100,22.800091,0,0.046941,0.046941,0
311410,371134,171,0,0.0,5353,0.0,1776.50647,0,826.949062,1636.826,0,352,260.994385,198,1422,1.0,0.0,17,0.799884,0.0,371134,1671.298218,5353,0.799884,0.799884,0
1409,1493,2,0,0.0,5353,0.0,1138.443237,1,0.0,0.0,0,1137,746.5,356,2,1.0,0.0,17,0.000878,0.0,1493,10.49152,5353,0.000878,0.000878,0
3498,5544,23,0,0.0,547,0.0,1723.329346,0,3758.588,2677.855,0,168,168.0,168,33,1.0,0.0,17,0.018569,0.0,5544,25.736229,546,0.018569,0.018569,0
118,160,1,0,0.0,5353,0.0,0.0,1,0.0,0.0,0,160,160.0,160,1,1.0,0.0,17,0.0,0.0,160,0.0,5353,0.0,0.0,0
3356,3860,2,0,0.0,1900,0.0,900.014282,0,0.272,0.108,0,352,321.666656,302,12,1.0,0.0,17,0.012222,0.0,3860,34.310566,1900,0.012222,0.012222,0
0,60,1,0,0.0,5405,0.0,0.0,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,52202,0.0,0.0,1
0,60,1,0,0.0,5405,0.0,0.0,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,52202,0.0,0.0,1
0,300,5,0,0.0,0,0.0,1238.261475,13,0.0,0.0,0,60,60.0,60,5,-0.0,0.0,6,0.00323,0.0,300,1.938201,46377,0.00323,0.00323,1
0,300,5,0,0.0,0,0.0,1238.261475,13,0.0,0.0,0,60,60.0,60,5,-0.0,0.0,6,0.00323,0.0,300,1.938201,46377,0.00323,0.00323,1
0,60,1,0,0.0,8080,0.0,7.5e-05,14,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,41305,0.0,0.0,1
0,60,1,0,0.0,8080,0.0,7.5e-05,14,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,41305,0.0,0.0,1
209,581,3,0,0.0,0,0.0,0.320526,0,106.885,148.871,0,131,96.833336,87,6,1.0,0.0,0,15.599359,0.0,581,14501.163086,0,15.599359,15.599359,1
209,581,3,0,0.0,0,0.0,0.320526,0,106.885,148.871,0,131,96.833336,87,6,1.0,0.0,0,15.599359,0.0,581,14501.163086,0,15.599359,15.599359,1
134491,151669,73,0,0.0,5353,0.0,1704.87561,1,698.824,1536.347,0,971,370.828857,102,409,1.0,0.0,17,0.239314,0.0,151669,711.695312,5353,0.239314,0.239314,0
2940,4676,20,0,0.0,547,0.0,1344.091187,0,3750.275,2681.222,0,167,167.0,167,28,1.0,0.0,17,0.020088,0.0,4676,27.831446,546,0.020088,0.020088,0
48828,57840,128,0,0.0,0,0.0,1781.503052,0,2016.119,2941.772,0,344,258.214294,60,224,1.0,0.0,0,0.125175,0.0,57840,259.735718,0,0.125175,0.125175,0
209,581,3,0,0.0,0,0.0,0.007406,0,35.435,48.149,0,131,96.833336,87,6,1.0,0.0,0,675.128296,0.0,581,627599.25,0,675.128296,675.128296,0
0,60,1,0,0.0,83,0.0,0.0,17,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,65474,0.0,0.0,1
0,60,1,0,0.0,83,0.0,0.0,17,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,65474,0.0,0.0,1
3922,7702,90,0,0.0,0,0.0,1745.275513,0,0.0,0.0,0,243,85.577774,82,90,1.0,0.0,17,0.050995,0.0,7702,35.304455,0,0.050995,0.050995,1
3922,7702,90,0,0.0,0,0.0,1745.275513,0,0.0,0.0,0,243,85.577774,82,90,1.0,0.0,17,0.050995,0.0,7702,35.304455,0,0.050995,0.050995,1
476,1592,9,0,0.0,0,0.0,603.022278,0,1649.99,2392.267,0,92,88.444443,84,18,1.0,0.0,17,0.028191,0.0,1592,21.120281,0,0.028191,0.028191,1
476,1592,9,0,0.0,0,0.0,603.022278,0,1649.99,2392.267,0,92,88.444443,84,18,1.0,0.0,17,0.028191,0.0,1592,21.120281,0,0.028191,0.028191,1
209,581,3,0,0.0,0,0.0,0.003988,0,161.1,225.851,0,131,96.833336,87,6,1.0,0.0,0,1253.76123,0.0,581,1165496.5,0,1253.76123,1253.76123,1
209,581,3,0,0.0,0,0.0,0.003988,0,161.1,225.851,0,131,96.833336,87,6,1.0,0.0,0,1253.76123,0.0,581,1165496.5,0,1253.76123,1253.76123,1
4716,15876,108,0,0.0,0,0.0,1751.871948,0,410.747,0.374,0,93,88.199997,87,180,1.0,0.0,17,0.102176,0.0,15876,72.498451,0,0.102176,0.102176,1
4716,15876,108,0,0.0,0,0.0,1751.871948,0,410.747,0.374,0,93,88.199997,87,180,1.0,0.0,17,0.102176,0.0,15876,72.498451,0,0.102176,0.102176,1
3710,5880,25,0,0.0,547,0.0,1771.372437,0,3756.62325,2679.753,0,168,168.0,168,35,1.0,0.0,17,0.019194,0.0,5880,26.555679,546,0.019194,0.019194,1
3710,5880,25,0,0.0,547,0.0,1771.372437,0,3756.62325,2679.753,0,168,168.0,168,35,1.0,0.0,17,0.019194,0.0,5880,26.555679,546,0.019194,0.019194,1
0,780,11,60,0.319331,0,0.0,1503.144775,11,132.915,0.0,0,120,120.0,120,13,-0.0,0.0,6,0.007983,0.0,720,3.831966,0,0.007318,0.007318,1
0,780,11,60,0.319331,0,0.0,1503.144775,11,132.915,0.0,0,120,120.0,120,13,-0.0,0.0,6,0.007983,0.0,720,3.831966,0,0.007318,0.007318,1
354,416,1,0,0.0,5353,0.0,0.0,1,0.0,0.0,0,416,416.0,416,1,1.0,0.0,17,0.0,0.0,416,0.0,5353,0.0,0.0,1
354,416,1,0,0.0,5353,0.0,0.0,1,0.0,0.0,0,416,416.0,416,1,1.0,0.0,17,0.0,0.0,416,0.0,5353,0.0,0.0,1
3286,5208,23,0,0.0,547,0.0,1756.0354,0,4000.158,2786.779,0,168,168.0,168,31,1.0,0.0,17,0.017084,0.0,5208,23.726173,546,0.017084,0.017084,1
3286,5208,23,0,0.0,547,0.0,1756.0354,0,4000.158,2786.779,0,168,168.0,168,31,1.0,0.0,17,0.017084,0.0,5208,23.726173,546,0.017084,0.017084,1
73888,92620,258,0,0.0,0,0.0,1774.017456,0,2358.624,1209971.072,0,376,207.668167,64,446,1.0,0.0,17,0.250843,0.0,92620,417.673462,0,0.250843,0.250843,1
73888,92620,258,0,0.0,0,0.0,1774.017456,0,2358.624,1209971.072,0,376,207.668167,64,446,1.0,0.0,17,0.250843,0.0,92620,417.673462,0,0.250843,0.250843,1
0,420,7,0,0.0,0,0.0,782.500061,11,0.0,0.0,0,60,60.0,60,7,-0.0,0.0,6,0.007668,0.0,420,4.29393,50531,0.007668,0.007668,1
0,420,7,0,0.0,0,0.0,782.500061,11,0.0,0.0,0,60,60.0,60,7,-0.0,0.0,6,0.007668,0.0,420,4.29393,50531,0.007668,0.007668,1
0,840,12,60,0.356688,0,0.0,1345.714478,11,134.41,0.0,0,120,120.0,120,14,-0.0,0.0,6,0.00966,0.0,780,4.636942,0,0.008917,0.008917,1
0,840,12,60,0.356688,0,0.0,1345.714478,11,134.41,0.0,0,120,120.0,120,14,-0.0,0.0,6,0.00966,0.0,780,4.636942,0,0.008917,0.008917,1
3074,4872,21,0,0.0,547,0.0,1708.286255,0,3758.865,2677.538,0,168,168.0,168,29,1.0,0.0,17,0.016391,0.0,4872,22.815847,546,0.016391,0.016391,1
3074,4872,21,0,0.0,547,0.0,1708.286255,0,3758.865,2677.538,0,168,168.0,168,29,1.0,0.0,17,0.016391,0.0,4872,22.815847,546,0.016391,0.016391,1
33752,50640,241,0,0.0,0,0.0,1781.250854,0,298.106,1799261.952,0,216,129.18367,60,392,1.0,0.0,17,0.219509,0.0,50640,227.435684,0,0.219509,0.219509,1
33752,50640,241,0,0.0,0,0.0,1781.250854,0,298.106,1799261.952,0,216,129.18367,60,392,1.0,0.0,17,0.219509,0.0,50640,227.435684,0,0.219509,0.219509,1
11710,15154,28,0,0.0,0,0.0,1683.012573,0,1011.734,2089170.048,0,213,184.804871,104,82,1.0,0.0,17,0.048128,0.0,15154,72.032738,0,0.048128,0.048128,0
20856,27492,140,0,0.0,0,0.0,1772.740601,0,2051.448,2415.115,0,1045,174.0,83,158,1.0,0.0,17,0.088563,0.0,27492,124.065529,0,0.088563,0.088563,1
20856,27492,140,0,0.0,0,0.0,1772.740601,0,2051.448,2415.115,0,1045,174.0,83,158,1.0,0.0,17,0.088563,0.0,27492,124.065529,0,0.088563,0.088563,1
0,480,6,60,0.736349,0,0.0,651.865173,11,185.579,0.0,0,120,120.0,120,8,-0.0,0.0,6,0.010738,0.0,420,5.15444,0,0.009204,0.009204,1
0,480,6,60,0.736349,0,0.0,651.865173,11,185.579,0.0,0,120,120.0,120,8,-0.0,0.0,6,0.010738,0.0,420,5.15444,0,0.009204,0.009204,1
3024,4760,20,0,0.0,547,0.0,1344.044189,0,3750.214,2681.243,0,170,170.0,170,28,1.0,0.0,17,0.020089,0.0,4760,28.332401,546,0.020089,0.020089,1
3024,4760,20,0,0.0,547,0.0,1344.044189,0,3750.214,2681.243,0,170,170.0,170,28,1.0,0.0,17,0.020089,0.0,4760,28.332401,546,0.020089,0.020089,1
16937,20591,44,0,0.0,0,0.0,1584.91272,0,2331.8,1800.762,0,270,236.678162,83,87,1.0,0.0,17,0.054262,0.0,20591,103.935059,0,0.054262,0.054262,1
16937,20591,44,0,0.0,0,0.0,1584.91272,0,2331.8,1800.762,0,270,236.678162,83,87,1.0,0.0,17,0.054262,0.0,20591,103.935059,0,0.054262,0.054262,1
70,300,5,0,0.0,443,0.0,934.869141,10,0.0,0.0,0,60,60.0,60,5,1.0,0.0,17,0.004279,0.0,300,2.567204,0,0.004279,0.004279,1
70,300,5,0,0.0,443,0.0,934.869141,10,0.0,0.0,0,60,60.0,60,5,1.0,0.0,17,0.004279,0.0,300,2.567204,0,0.004279,0.004279,1
3392,5376,24,0,0.0,547,0.0,1764.049438,0,4000.245,2708.237,0,168,168.0,168,32,1.0,0.0,17,0.017573,0.0,5376,24.38027,546,0.017573,0.017573,1
3392,5376,24,0,0.0,547,0.0,1764.049438,0,4000.245,2708.237,0,168,168.0,168,32,1.0,0.0,17,0.017573,0.0,5376,24.38027,546,0.017573,0.017573,1
2968,4704,20,0,0.0,547,0.0,1344.057251,0,3750.262,2681.187,0,168,168.0,168,28,1.0,0.0,17,0.020088,0.0,4704,27.998808,546,0.020088,0.020088,1
2968,4704,20,0,0.0,547,0.0,1344.057251,0,3750.262,2681.187,0,168,168.0,168,28,1.0,0.0,17,0.020088,0.0,4704,27.998808,546,0.020088,0.020088,1
412192,469816,253,0,0.0,0,0.0,1723.862427,0,593.43,1402.127,0,1494,342.431488,64,1372,1.0,0.0,17,0.795307,0.0,469816,2180.294678,0,0.795307,0.795307,1
412192,469816,253,0,0.0,0,0.0,1723.862427,0,593.43,1402.127,0,1494,342.431488,64,1372,1.0,0.0,17,0.795307,0.0,469816,2180.294678,0,0.795307,0.795307,1
209,581,3,0,0.0,0,0.0,0.145374,0,48.596,67.181,0,131,96.833336,87,6,1.0,0.0,0,34.394047,0.0,581,31972.705078,0,34.394047,34.394047,1
209,581,3,0,0.0,0,0.0,0.145374,0,48.596,67.181,0,131,96.833336,87,6,1.0,0.0,0,34.394047,0.0,581,31972.705078,0,34.394047,34.394047,1
11929,15971,34,10871,52.418495,0,0.024109,1659.109009,10,7.404370999999999,147.720078,0,4277,381.05541999999997,132,85,-0.500377,0.0,0,0.05063,0.0,5100,24.591513,0,0.025918,0.025918,0
10440,12960,15,0,0.0,1900,0.0,1683.098145,0,1001.703,2.903,0,216,216.0,216,60,1.0,0.0,17,0.035054,0.0,12960,61.600685,0,0.035054,0.035054,0
2996,4732,20,0,0.0,547,0.0,1344.02002,0,3750.145,2681.228,0,169,169.0,169,28,1.0,0.0,17,0.020089,0.0,4732,28.166246,546,0.020089,0.020089,0
492,554,1,0,0.0,5353,0.0,0.0,1,0.0,0.0,0,554,554.0,554,1,1.0,0.0,17,0.0,0.0,554,0.0,5353,0.0,0.0,0
12,60,1,0,0.0,0,0.0,0.0,16,0.0,0.0,0,60,60.0,60,1,1.0,0.0,1,0.0,0.0,60,0.0,0,0.0,0.0,0
548,610,1,0,0.0,5353,0.0,0.0,1,0.0,0.0,0,610,610.0,610,1,1.0,0.0,17,0.0,0.0,610,0.0,5353,0.0,0.0,0
18127,22243,43,0,0.0,0,0.0,1594.19397,0,2079.555,2040.814,0,270,226.969391,83,98,1.0,0.0,17,0.060846,0.0,22243,111.620041,0,0.060846,0.060846,1
18127,22243,43,0,0.0,0,0.0,1594.19397,0,2079.555,2040.814,0,270,226.969391,83,98,1.0,0.0,17,0.060846,0.0,22243,111.620041,0,0.060846,0.060846,1
22070,56374,203,0,0.0,0,0.0,1644.535522,0,858.976,1464.278,0,168,101.39209,70,556,1.0,0.0,0,0.337481,0.0,56374,274.236694,0,0.337481,0.337481,1
22070,56374,203,0,0.0,0,0.0,1644.535522,0,858.976,1464.278,0,168,101.39209,70,556,1.0,0.0,0,0.337481,0.0,56374,274.236694,0,0.337481,0.337481,1
228720,248880,120,0,0.0,17500,0.0,1777.239746,0,1.257,0.062,0,523,518.5,510,480,1.0,0.0,17,0.269519,0.0,248880,1120.299072,17500,0.269519,0.269519,1
228720,248880,120,0,0.0,17500,0.0,1777.239746,0,1.257,0.062,0,523,518.5,510,480,1.0,0.0,17,0.269519,0.0,248880,1120.299072,17500,0.269519,0.269519,1
0,60,1,0,0.0,8081,0.0,0.0,12,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,41749,0.0,0.0,1
0,60,1,0,0.0,8081,0.0,0.0,12,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,41749,0.0,0.0,1
3360,5344,20,0,0.0,547,0.0,1348.030396,0,3200.676,2638.163,0,167,167.0,167,32,1.0,0.0,17,0.022997,0.0,5344,31.714418,546,0.022997,0.022997,1
3360,5344,20,0,0.0,547,0.0,1348.030396,0,3200.676,2638.163,0,167,167.0,167,32,1.0,0.0,17,0.022997,0.0,5344,31.714418,546,0.022997,0.022997,1
4438,9336,46,0,0.0,0,0.0,1723.05188,0,1797.427,2580.885,0,158,118.177216,87,79,1.0,0.0,17,0.045269,0.0,9336,43.346344,0,0.045269,0.045269,1
4438,9336,46,0,0.0,0,0.0,1723.05188,0,1797.427,2580.885,0,158,118.177216,87,79,1.0,0.0,17,0.045269,0.0,9336,43.346344,0,0.045269,0.045269,1
39226,53170,271,0,0.0,0,0.0,1795.168823,0,3311.596,1980.216,0,243,160.150604,83,332,1.0,0.0,17,0.184384,0.0,53170,236.947067,0,0.184384,0.184384,0
49070,56042,72,17174,78.95195,0,0.017239,1740.197754,0,1766.69,1751.922,0,1108,841.911102,626,166,0.353087,0.0,17,0.094817,0.0,38868,178.683136,0,0.077003,0.077003,1
49070,56042,72,17174,78.95195,0,0.017239,1740.197754,0,1766.69,1751.922,0,1108,841.911102,626,166,0.353087,0.0,17,0.094817,0.0,38868,178.683136,0,0.077003,0.077003,1
17814,21636,44,0,0.0,0,0.0,1649.581177,0,2165.927,1919.205,0,270,237.75824,73,91,1.0,0.0,17,0.054559,0.0,21636,104.928452,0,0.054559,0.054559,1
17814,21636,44,0,0.0,0,0.0,1649.581177,0,2165.927,1919.205,0,270,237.75824,73,91,1.0,0.0,17,0.054559,0.0,21636,104.928452,0,0.054559,0.054559,1
209,581,3,0,0.0,0,0.0,0.260834,0,87.231,120.606,0,131,96.833336,87,6,1.0,0.0,0,19.169279,0.0,581,17819.761719,0,19.169279,19.169279,1
209,581,3,0,0.0,0,0.0,0.260834,0,87.231,120.606,0,131,96.833336,87,6,1.0,0.0,0,19.169279,0.0,581,17819.761719,0,19.169279,19.169279,1
20688,27114,89,0,0.0,0,0.0,1782.019409,0,1048.588,1812203.008,0,243,177.215683,64,153,1.0,0.0,17,0.085296,0.0,27114,121.72258,0,0.085296,0.085296,1
20688,27114,89,0,0.0,0,0.0,1782.019409,0,1048.588,1812203.008,0,243,177.215683,64,153,1.0,0.0,17,0.085296,0.0,27114,121.72258,0,0.085296,0.085296,1
0,180,3,0,0.0,81,0.0,117.026436,13,0.0,0.0,0,60,60.0,60,3,-0.0,0.0,6,0.01709,0.0,180,12.304912,0,0.01709,0.01709,1
0,180,3,0,0.0,81,0.0,117.026436,13,0.0,0.0,0,60,60.0,60,3,-0.0,0.0,6,0.01709,0.0,180,12.304912,0,0.01709,0.01709,1
0,60,1,0,0.0,9000,0.0,0.0,12,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,36173,0.0,0.0,0
0,60,1,0,0.0,5555,0.0,5.3e-05,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,2590,0.0,0.0,0
10440,12960,15,0,0.0,1900,0.0,1683.055908,0,1000.806063,0.474,0,216,216.0,216,60,1.0,0.0,17,0.035055,0.0,12960,61.60223,0,0.035055,0.035055,0
10940,14048,21,0,0.0,0,0.0,1683.084229,0,927.923,223.396,0,216,189.837845,64,74,1.0,0.0,17,0.043373,0.0,14048,66.772652,0,0.043373,0.043373,1
10940,14048,21,0,0.0,0,0.0,1683.084229,0,927.923,223.396,0,216,189.837845,64,74,1.0,0.0,17,0.043373,0.0,14048,66.772652,0,0.043373,0.043373,1
5526,10104,102,0,0.0,0,0.0,1774.327759,0,657.648,224.32,0,270,92.69725,82,109,1.0,0.0,17,0.060868,0.0,10104,45.556408,0,0.060868,0.060868,1
5526,10104,102,0,0.0,0,0.0,1774.327759,0,657.648,224.32,0,270,92.69725,82,109,1.0,0.0,17,0.060868,0.0,10104,45.556408,0,0.060868,0.060868,1
17747,28961,187,0,0.0,0,0.0,1773.668457,0,3841.02225,1289.254,0,270,108.468163,82,267,1.0,0.0,17,0.149972,0.0,28961,130.62645,0,0.149972,0.149972,1
17747,28961,187,0,0.0,0,0.0,1773.668457,0,3841.02225,1289.254,0,270,108.468163,82,267,1.0,0.0,17,0.149972,0.0,28961,130.62645,0,0.149972,0.149972,1
87065,108905,328,0,0.0,0,0.0,1786.478638,0,2306.974,1539868.032,0,334,209.432693,73,520,1.0,0.0,17,0.290516,0.0,108905,487.685638,0,0.290516,0.290516,1
87065,108905,328,0,0.0,0,0.0,1786.478638,0,2306.974,1539868.032,0,334,209.432693,73,520,1.0,0.0,17,0.290516,0.0,108905,487.685638,0,0.290516,0.290516,1
0,2416,29,1176,299.537994,22,0.573111,31.408371,9,3833.829,2598.067,1,124,123.89473699999999,122,39,-0.0,2.5,6,1.209869,0.000126,1240,315.839355,3152,114.156624,114.156624,0
4080,6222,51,0,0.0,161,0.0,1401.395874,1,9344.266,378.233,0,122,122.0,122,51,1.0,0.0,17,0.035679,0.0,6222,35.518871,57196,0.035679,0.035679,0
424,508,2,0,0.0,138,0.0,726.303894,0,0.0,0.0,0,254,254.0,254,2,1.0,0.0,17,0.001377,0.0,508,5.595454,138,0.001377,0.001377,0
1095,1137,1,0,0.0,5353,0.0,0.0,1,0.0,0.0,0,1137,1137.0,1137,1,1.0,0.0,17,0.0,0.0,1137,0.0,5353,0.0,0.0,0
0,60,1,0,0.0,8088,0.0,8.8e-05,10,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,6093,0.0,0.0,1
0,60,1,0,0.0,8088,0.0,8.8e-05,10,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,6093,0.0,0.0,1
0,60,1,0,0.0,2323,0.0,0.0,20,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,27290,0.0,0.0,0
21692,30764,110,0,0.0,0,0.0,1789.406128,0,1830.09,2015.706,0,379,142.425919,67,216,1.0,0.0,17,0.120152,0.0,30764,137.538376,0,0.120152,0.120152,1
21692,30764,110,0,0.0,0,0.0,1789.406128,0,1830.09,2015.706,0,379,142.425919,67,216,1.0,0.0,17,0.120152,0.0,30764,137.538376,0,0.120152,0.120152,1
16400,20180,46,0,0.0,0,0.0,1645.810059,0,2188.275,2064.093,0,270,224.222229,67,90,1.0,0.0,17,0.054077,0.0,20180,98.091515,0,0.054077,0.054077,1
16400,20180,46,0,0.0,0,0.0,1645.810059,0,2188.275,2064.093,0,270,224.222229,67,90,1.0,0.0,17,0.054077,0.0,20180,98.091515,0,0.054077,0.054077,1
0,120,1,60,0.0,5555,0.0,1.9e-05,9,0.0,0.0,0,120,120.0,120,2,-0.0,0.0,6,52631.582031,0.0,60,0.0,28675,0.0,0.0,0
17526,21264,48,0,0.0,0,0.0,1585.009766,0,2550.388,1737.588,0,270,238.921341,83,89,1.0,0.0,17,0.05552,0.0,21264,107.325523,0,0.05552,0.05552,0
18071,22061,46,0,0.0,0,0.0,1647.077881,0,2325.242,2072.355,0,270,232.221054,83,95,1.0,0.0,17,0.057071,0.0,22061,107.152191,0,0.057071,0.057071,1
18071,22061,46,0,0.0,0,0.0,1647.077881,0,2325.242,2072.355,0,270,232.221054,83,95,1.0,0.0,17,0.057071,0.0,22061,107.152191,0,0.057071,0.057071,1
950,1748,19,0,0.0,5353,0.0,1789.406128,1,0.0,0.0,0,92,92.0,92,19,1.0,0.0,17,0.010059,0.0,1748,7.814883,5353,0.010059,0.010059,0
0,60,1,0,0.0,8081,0.0,4.4e-05,21,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,36417,0.0,0.0,0
0,60,1,0,0.0,8081,0.0,0.0,12,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,30748,0.0,0.0,1
0,60,1,0,0.0,8081,0.0,0.0,12,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,30748,0.0,0.0,1
0,240,1,0,0.0,56712,0.0,0.98386,3,327.953344,112.348187,0,60,60.0,60,4,-0.0,0.0,6,3.049214,0.0,240,1463.622803,80,3.049214,3.049214,0
402,486,2,0,0.0,138,0.0,722.157776,0,0.0,0.0,0,243,243.0,243,2,1.0,0.0,17,0.001385,0.0,486,5.383865,138,0.001385,0.001385,0
0,60,1,0,0.0,8081,0.0,0.0,14,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,61521,0.0,0.0,1
0,60,1,0,0.0,8081,0.0,0.0,14,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,61521,0.0,0.0,1
0,120,2,0,0.0,81,0.0,237.43663,16,0.0,0.0,0,60,60.0,60,2,-0.0,0.0,6,0.004212,0.0,120,4.043184,0,0.004212,0.004212,1
0,120,2,0,0.0,81,0.0,237.43663,16,0.0,0.0,0,60,60.0,60,2,-0.0,0.0,6,0.004212,0.0,120,4.043184,0,0.004212,0.004212,1
3052,4788,20,0,0.0,547,0.0,1344.17627,0,3749.377,2681.346,0,171,171.0,171,28,1.0,0.0,17,0.020087,0.0,4788,28.496264,546,0.020087,0.020087,1
3052,4788,20,0,0.0,547,0.0,1344.17627,0,3749.377,2681.346,0,171,171.0,171,28,1.0,0.0,17,0.020087,0.0,4788,28.496264,546,0.020087,0.020087,1
72,258,2,0,0.0,0,0.0,0.425649,0,425.235,0.0,0,90,86.0,84,3,1.0,0.0,17,4.698707,0.0,258,4849.065918,0,4.698707,4.698707,1
72,258,2,0,0.0,0,0.0,0.425649,0,425.235,0.0,0,90,86.0,84,3,1.0,0.0,17,4.698707,0.0,258,4849.065918,0,4.698707,4.698707,1
10440,12960,15,0,0.0,1900,0.0,1683.105835,0,1007.299,4.372,0,216,216.0,216,60,1.0,0.0,17,0.035054,0.0,12960,61.600403,0,0.035054,0.035054,0
2848,5340,28,0,0.0,0,0.0,1185.098999,0,1107.519,307.053,0,60,60.0,60,89,1.0,0.0,2054,0.074255,0.0,5340,36.047623,0,0.074255,0.074255,0
2112,3960,36,1800,8.275851,0,0.016667,1740.002197,0,0.0,0.0,0,120,120.0,120,66,0.090909,0.0,2054,0.037356,0.0,2160,9.931022,0,0.020115,0.020115,0
2496,4680,26,0,0.0,0,0.0,1702.028931,0,893.782,182.716,0,60,60.0,60,78,1.0,0.0,2054,0.04524,0.0,4680,21.997276,0,0.04524,0.04524,1
2496,4680,26,0,0.0,0,0.0,1702.028931,0,893.782,182.716,0,60,60.0,60,78,1.0,0.0,2054,0.04524,0.0,4680,21.997276,0,0.04524,0.04524,1
1184,2220,37,0,0.0,0,0.0,1739.332764,0,0.0,0.0,0,60,60.0,60,37,1.0,0.0,2054,0.020698,0.0,2220,10.210812,0,0.020698,0.020698,0
2968,4704,20,0,0.0,547,0.0,1344.106812,0,3750.358,2681.119,0,168,168.0,168,28,1.0,0.0,17,0.020088,0.0,4704,27.997774,546,0.020088,0.020088,0
548,610,1,0,0.0,5353,0.0,0.0,1,0.0,0.0,0,610,610.0,610,1,1.0,0.0,17,0.0,0.0,610,0.0,5353,0.0,0.0,0
16640,20294,44,0,0.0,0,0.0,1656.961182,0,2458.276,2374.691,0,270,233.264374,83,87,1.0,0.0,17,0.051902,0.0,20294,97.981773,0,0.051902,0.051902,1
16640,20294,44,0,0.0,0,0.0,1656.961182,0,2458.276,2374.691,0,270,233.264374,83,87,1.0,0.0,17,0.051902,0.0,20294,97.981773,0,0.051902,0.051902,1
5346,6834,18,0,0.0,0,0.0,1683.231079,0,22.615,2.31,0,557,284.75,129,24,1.0,0.0,17,0.013664,0.0,6834,32.480389,0,0.013664,0.013664,1
